recording,label,ID,trial,trial_type,valid_frames,valid_trial,valid_frames_video,valid_frames_response
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v354494,29,oracle,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v666165,336,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,PinkNoise,v001281,192,final_test_bonus,324,True,324,324
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v733322,405,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v539160,354,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v587358,60,final_test_main,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v232280,66,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v562170,171,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v016449,300,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalImages,v065428,674,live_test_bonus,326,True,326,326
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalImages,v065428,713,live_test_bonus,326,True,326,326
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v818159,543,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v302402,345,live_test_main,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v467959,583,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v078629,377,final_test_main,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v620616,659,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v955697,270,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v065630,571,final_test_main,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,v336984,319,final_test_bonus,315,True,315,315
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v804796,218,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v893080,332,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v365958,94,oracle,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v358861,118,live_test_main,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v641824,35,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v593086,541,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,GaussianDot,v050973,33,final_test_bonus,315,True,315,315
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,PinkNoise,v577941,493,final_test_bonus,324,True,324,324
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalImages,v582341,717,live_test_bonus,305,True,305,305
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v556118,502,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v897161,185,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v331778,167,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,PinkNoise,v391908,484,final_test_bonus,324,True,324,324
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v549969,339,live_test_main,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v523538,592,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v782050,49,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,PinkNoise,v391908,412,final_test_bonus,324,True,324,324
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v888412,485,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v364645,286,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v728529,594,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v074615,414,final_test_main,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v534784,287,train,300,True,300,300
dynamic29513-3-5-Video-8744edeac3b4d1ce16b680916b5267ce,NaturalVideo,v790105,88,train,300,True,300,300
